knot_id_base,reproduced_t_standard,reproduced_t_inverse,jones_khovanov_same_representative,orientation_ambiguous
15a20768,True,False,True,False
15a20769,True,False,True,False
15a20770,True,False,True,False
15a20771,True,False,True,False
15a20772,False,True,False,False
15a20773,False,True,False,False
15a20774,False,True,False,False
15a20775,False,True,False,False
15a20776,True,False,True,False
15a20777,True,False,True,False
15a20778,False,True,False,False
15a20779,False,True,False,False
15a20780,True,False,True,False
15a20781,True,False,True,False
15a20782,True,False,True,False
15a20783,True,False,True,False
15a20784,False,True,False,False
15a20785,False,True,False,False
15a20786,True,False,True,False
15a20787,True,False,True,False
15a20788,True,False,True,False
15a20789,True,False,True,False
15a20790,True,False,True,False
15a20791,False,True,False,False
15a20792,False,True,False,False
15a20793,False,True,False,False
15a20794,False,True,False,False
15a20795,True,False,True,False
15a20796,False,True,False,False
15a20797,False,True,False,False
15a20798,False,True,False,False
15a20799,True,False,True,False
15a20800,False,True,False,False
15a20801,True,False,True,False
15a20802,False,True,False,False
15a20803,True,False,True,False
15a20804,False,True,False,False
15a20805,True,False,True,False
15a20806,False,True,False,False
15a20807,False,True,False,False
15a20808,False,True,False,False
15a20809,False,True,False,False
15a20810,False,True,False,False
15a20811,False,True,False,False
15a20812,False,True,False,False
15a20813,False,True,False,False
15a20814,False,True,False,False
15a20815,False,True,False,False
15a20816,False,True,False,False
15a20817,False,True,False,False
15a20818,False,True,False,False
15a20819,False,True,False,False
15a20820,True,False,True,False
15a20821,True,False,True,False
15a20822,False,True,False,False
15a20823,False,True,False,False
15a20824,False,True,False,False
15a20825,False,True,False,False
15a20826,False,True,False,False
15a20827,False,True,False,False
15a20828,True,False,True,False
15a20829,True,False,True,False
15a20830,False,True,False,False
15a20831,True,False,True,False
15a20832,True,False,True,False
15a20833,True,False,True,False
15a20834,True,False,True,False
15a20835,True,False,True,False
15a20836,True,False,True,False
15a20837,True,False,True,False
15a20838,True,False,True,False
15a20839,True,False,True,False
15a20840,True,False,True,False
15a20841,True,False,True,False
15a20842,True,False,True,False
15a20843,True,False,True,False
15a20844,True,False,True,False
15a20845,True,False,True,False
15a20846,True,False,True,False
15a20847,False,True,False,False
15a20848,True,False,True,False
15a20849,False,True,False,False
15a20850,True,False,True,False
15a20851,True,False,True,False
15a20852,False,True,False,False
15a20853,False,True,False,False
15a20854,False,True,False,False
15a20855,False,True,False,False
15a20856,False,True,False,False
15a20857,False,True,False,False
15a20858,True,False,True,False
15a20859,True,False,True,False
15a20860,True,False,True,False
15a20861,True,False,True,False
15a20862,True,False,True,False
15a20863,False,True,False,False
15a20864,False,True,False,False
15a20865,True,False,True,False
15a20866,True,False,True,False
15a20867,True,False,True,False
15a20868,True,False,True,False
15a20869,False,True,False,False
15a20870,False,True,False,False
15a20871,True,False,True,False
15a20872,True,False,True,False
15a20873,False,True,False,False
15a20874,True,False,True,False
15a20875,True,False,True,False
15a20876,True,False,True,False
15a20877,True,False,True,False
15a20878,True,False,True,False
15a20879,True,False,True,False
15a20880,False,True,False,False
15a20881,False,True,False,False
15a20882,True,False,True,False
15a20883,True,False,True,False
15a20884,False,True,False,False
15a20885,False,True,False,False
15a20886,False,True,False,False
15a20887,False,True,False,False
15a20888,True,False,True,False
15a20889,True,False,True,False
15a20890,True,False,True,False
15a20891,True,False,True,False
15a20892,True,False,True,False
15a20893,False,True,False,False
15a20894,True,False,True,False
15a20895,True,False,True,False
15a20896,False,True,False,False
15a20897,False,True,False,False
15a20898,False,True,False,False
15a20899,True,False,True,False
15a20900,True,False,True,False
15a20901,True,False,True,False
15a20902,True,False,True,False
15a20903,True,False,True,False
15a20904,True,False,True,False
15a20905,True,False,True,False
15a20906,False,True,False,False
15a20907,True,False,True,False
15a20908,False,True,False,False
15a20909,True,False,True,False
15a20910,True,False,True,False
15a20911,True,False,True,False
15a20912,True,False,True,False
15a20913,True,False,True,False
15a20914,True,False,True,False
15a20915,True,False,True,False
15a20916,True,False,True,False
15a20917,True,False,True,False
15a20918,False,True,False,False
15a20919,False,True,False,False
15a20920,True,False,True,False
15a20921,True,False,True,False
15a20922,False,True,False,False
15a20923,True,False,True,False
15a20924,True,False,True,False
15a20925,False,True,False,False
15a20926,False,True,False,False
15a20927,False,True,False,False
15a20928,True,False,True,False
15a20929,True,False,True,False
15a20930,False,True,False,False
15a20931,False,True,False,False
15a20932,False,True,False,False
15a20933,False,True,False,False
15a20934,False,True,False,False
15a20935,True,False,True,False
15a20936,True,False,True,False
15a20937,False,True,False,False
15a20938,False,True,False,False
15a20939,True,False,True,False
15a20940,True,False,True,False
15a20941,True,False,True,False
15a20942,True,False,True,False
15a20943,True,False,True,False
15a20944,True,False,True,False
15a20945,False,True,False,False
15a20946,False,True,False,False
15a20947,False,True,False,False
15a20948,True,False,True,False
15a20949,True,False,True,False
15a20950,True,False,True,False
15a20951,True,False,True,False
15a20952,True,False,True,False
15a20953,False,True,False,False
15a20954,False,True,False,False
15a20955,False,True,False,False
15a20956,True,False,True,False
15a20957,True,False,True,False
15a20958,False,True,False,False
15a20959,True,False,True,False
15a20960,False,True,False,False
15a20961,False,True,False,False
15a20962,True,False,True,False
15a20963,True,False,True,False
15a20964,True,False,True,False
15a20965,True,False,True,False
15a20966,True,False,True,False
15a20967,False,True,False,False
15a20968,False,True,False,False
15a20969,False,True,False,False
15a20970,False,True,False,False
15a20971,False,True,False,False
15a20972,False,True,False,False
15a20973,False,True,False,False
15a20974,False,True,False,False
15a20975,False,True,False,False
15a20976,False,True,False,False
15a20977,False,True,False,False
15a20978,False,True,False,False
15a20979,False,True,False,False
15a20980,True,False,True,False
15a20981,True,False,True,False
15a20982,True,False,True,False
15a20983,True,False,True,False
15a20984,True,False,True,False
15a20985,True,False,True,False
15a20986,False,True,False,False
15a20987,True,False,True,False
15a20988,True,False,True,False
15a20989,False,True,False,False
15a20990,True,False,True,False
15a20991,True,False,True,False
15a20992,False,True,False,False
15a20993,True,False,True,False
15a20994,False,True,False,False
15a20995,False,True,False,False
15a20996,True,False,True,False
15a20997,True,False,True,False
15a20998,True,False,True,False
15a20999,True,False,True,False
15a21000,True,False,True,False
15a21001,True,False,True,False
15a21002,False,True,False,False
15a21003,False,True,False,False
15a21004,True,False,True,False
15a21005,False,True,False,False
15a21006,True,False,True,False
15a21007,True,False,True,False
15a21008,True,False,True,False
15a21009,True,False,True,False
15a21010,False,True,False,False
15a21011,False,True,False,False
15a21012,False,True,False,False
15a21013,True,False,True,False
15a21014,True,False,True,False
15a21015,False,True,False,False
15a21016,False,True,False,False
15a21017,False,True,False,False
15a21018,True,False,True,False
15a21019,True,False,True,False
15a21020,False,True,False,False
15a21021,True,False,True,False
15a21022,True,False,True,False
15a21023,False,True,False,False
15a21024,False,True,False,False
15a21025,False,True,False,False
15a21026,True,False,True,False
15a21027,True,False,True,False
15a21028,True,False,True,False
15a21029,True,False,True,False
15a21030,True,False,True,False
15a21031,True,False,True,False
15a21032,False,True,False,False
15a21033,True,False,True,False
15a21034,False,True,False,False
15a21035,True,False,True,False
15a21036,True,False,True,False
15a21037,False,True,False,False
15a21038,True,False,True,False
15a21039,True,False,True,False
15a21040,False,True,False,False
15a21041,True,False,True,False
15a21042,False,True,False,False
15a21043,True,False,True,False
15a21044,True,False,True,False
15a21045,True,False,True,False
15a21046,False,True,False,False
15a21047,False,True,False,False
15a21048,True,False,True,False
15a21049,True,False,True,False
15a21050,False,True,False,False
15a21051,True,False,True,False
15a21052,True,False,True,False
15a21053,True,False,True,False
15a21054,True,False,True,False
15a21055,True,False,True,False
15a21056,True,False,True,False
15a21057,True,False,True,False
15a21058,False,True,False,False
15a21059,True,False,True,False
15a21060,False,True,False,False
15a21061,False,True,False,False
15a21062,True,False,True,False
15a21063,True,False,True,False
15a21064,True,False,True,False
15a21065,True,False,True,False
15a21066,True,False,True,False
15a21067,False,True,False,False
15a21068,True,False,True,False
15a21069,True,False,True,False
15a21070,True,False,True,False
15a21071,True,False,True,False
15a21072,True,False,True,False
15a21073,True,False,True,False
15a21074,True,False,True,False
15a21075,True,False,True,False
15a21076,False,True,False,False
15a21077,True,False,True,False
15a21078,True,False,True,False
15a21079,True,False,True,False
15a21080,True,False,True,False
15a21081,True,False,True,False
15a21082,True,False,True,False
15a21083,False,True,False,False
15a21084,True,False,True,False
15a21085,True,False,True,False
15a21086,True,False,True,False
15a21087,False,True,False,False
15a21088,True,False,True,False
15a21089,True,False,True,False
15a21090,True,False,True,False
15a21091,False,True,False,False
15a21092,True,False,True,False
15a21093,True,False,True,False
15a21094,True,False,True,False
15a21095,True,False,True,False
15a21096,True,False,True,False
15a21097,True,False,True,False
15a21098,False,True,False,False
15a21099,True,False,True,False
15a21100,True,False,True,False
15a21101,True,False,True,False
15a21102,True,False,True,False
15a21103,True,False,True,False
15a21104,True,False,True,False
15a21105,True,False,True,False
15a21106,True,False,True,False
15a21107,False,True,False,False
15a21108,False,True,False,False
15a21109,False,True,False,False
15a21110,True,False,True,False
15a21111,True,False,True,False
15a21112,True,False,True,False
15a21113,True,False,True,False
15a21114,True,False,True,False
15a21115,True,False,True,False
15a21116,True,False,True,False
15a21117,True,False,True,False
15a21118,True,False,True,False
15a21119,True,False,True,False
15a21120,True,False,True,False
15a21121,True,False,True,False
15a21122,True,False,True,False
15a21123,True,False,True,False
15a21124,False,True,False,False
15a21125,False,True,False,False
